211	38.96241	-77.062799
212	38.96521	-77.062299
213	38.96561	-77.061999
214	38.96461	-77.062799
215	38.96471	-77.061699
216	38.96471	-77.063199
217	38.96441	-77.062999
218	38.96281	-77.061799
219	38.974875	-77.06093
220	38.97341	-77.060499
221	38.972687	-77.061485
222	38.972671	-77.060107
223	38.97191	-77.060999
224	38.971136	-77.060045
225	38.972655	-77.058193
226	38.97041	-77.059099
227	38.96961	-77.059899
228	38.97531	-77.056599
229	38.972659	-77.05595
230	38.97101	-77.057999
231	38.970038	-77.055024
232	38.970471	-77.056915
233	38.96691	-77.060899
234	38.96621	-77.059999
235	38.96961	-77.058499
236	38.96561	-77.059099
237	38.96331	-77.060699
238	38.96461	-77.059299
239	38.96261	-77.060099
240	38.96541	-77.058799
241	38.96461	-77.058799
242	38.969556	-77.055826
243	38.96841	-77.057999
244	38.96871	-77.057499
245	38.96781	-77.057199
246	38.96931	-77.056299
247	38.96731	-77.056099
248	38.96691	-77.056899
249	38.96731	-77.055399
250	38.96511	-77.058399
251	38.96461	-77.057699
252	38.96351	-77.058499
253	38.96281	-77.057499
254	38.96451	-77.057499
255	38.96401	-77.057199
256	38.96581	-77.057099
257	38.96511	-77.056599
258	38.96621	-77.054299
259	38.96621	-77.055699
260	38.96361	-77.056199
261	38.96301	-77.056199
262	38.96261	-77.052799
263	38.94961	-77.0999
264	38.95051	-77.0991
265	38.95091	-77.0984
266	38.95091	-77.097
267	38.95111	-77.098
268	38.95311	-77.0957
269	38.95401	-77.0946
270	38.95321	-77.0945
271	38.95441	-77.0941
272	38.95201	-77.0969
273	38.95231	-77.0966
274	38.95201	-77.0957
275	38.95091	-77.0957
276	38.94951	-77.097
277	38.95201	-77.0944
278	38.95091	-77.0946
279	38.94951	-77.0957
280	38.95321	-77.0928
281	38.95201	-77.0928
282	38.94951	-77.0945
283	38.95091	-77.0928
284	38.94871	-77.1005
285	38.94891	-77.1007
286	38.94841	-77.1017
287	38.94821	-77.1009
288	38.94751	-77.0998
289	38.94861	-77.097
290	38.93821	-77.1034
291	38.938987	-77.10471
292	38.94231	-77.1024
293	38.94311	-77.1027
294	38.94311	-77.1007
295	38.94291	-77.1032
296	38.94151	-77.1025
297	38.94161	-77.1034
298	38.94221	-77.1013
299	38.94301	-77.0986
300	38.94061	-77.1011
301	38.94191	-77.099
302	38.94001	-77.1027
303	38.93951	-77.1033
304	38.93961	-77.1019
305	38.93771	-77.1026
306	38.93731	-77.1036
307	38.93671	-77.1011
308	38.93821	-77.1021
309	38.94951	-77.1002
310	38.94671	-77.0989
311	38.94611	-77.0997
312	38.94601	-77.0976
313	38.946398	-77.098321
314	38.94391	-77.0976
315	38.94541	-77.0971
316	38.94781	-77.097
317	38.94861	-77.0945
318	38.94771	-77.0945
319	38.94691	-77.097
320	38.94951	-77.0928
321	38.94861	-77.0929
322	38.94691	-77.0945
323	38.94771	-77.0928
324	38.94611	-77.097
325	38.94611	-77.0945
326	38.94411	-77.0971
327	38.94411	-77.0951
328	38.94291	-77.0971
329	38.94691	-77.0928
330	38.94521	-77.0946
331	38.94411	-77.096297
332	38.94311	-77.0937
333	38.94461	-77.0947
334	38.94521	-77.093
335	38.94461	-77.093
336	38.94101	-77.0991
337	38.94191	-77.0971
338	38.94011	-77.0994
339	38.94101	-77.0971
340	38.93921	-77.0995
341	38.93781	-77.1003
342	38.93911	-77.097
343	38.94001	-77.0971
344	38.94011	-77.0984
345	38.94291	-77.0947
346	38.94291	-77.096317
347	38.94191	-77.0946
348	38.94101	-77.0947
349	38.94191	-77.0929
350	38.94001	-77.0947
351	38.94091	-77.0928
352	38.93831	-77.097
353	38.93911	-77.0946
354	38.93801	-77.0946
355	38.93721	-77.0967
356	38.94001	-77.0929
357	38.93911	-77.0935
358	38.93741	-77.093
359	38.95691	-77.0888
360	38.95691	-77.0908
361	38.95651	-77.0915
362	38.95831	-77.0886
363	38.95864	-77.088303
364	38.95891	-77.0862
365	38.95931	-77.0877
366	38.95781	-77.089
367	38.95801	-77.0887
368	38.95571	-77.0888
369	38.95461	-77.0937
370	38.95531	-77.0929
371	38.95461	-77.0928
372	38.95461	-77.0909
373	38.95631	-77.0918
374	38.95591	-77.0907
375	38.95461	-77.0889
376	38.95321	-77.0908
377	38.95201	-77.0908
378	38.95091	-77.0909
379	38.95081	-77.0889
380	38.95021	-77.0908
381	38.95521	-77.0889
382	38.95521	-77.0862
383	38.95321	-77.0888
384	38.95461	-77.0862
385	38.95321	-77.0869
386	38.95201	-77.0888
387	38.95201	-77.0862
388	38.95021	-77.0889
389	38.96141	-77.0853
390	38.96171	-77.0848
391	38.96081	-77.0858
392	38.96001	-77.0868
393	38.95991	-77.0856
394	38.96091	-77.0845
395	38.96091	-77.0839
396	38.95701	-77.0862
397	38.95881	-77.0851
398	38.95591	-77.0864
399	38.95671	-77.0839
400	38.95781	-77.0845
401	38.95781	-77.0838
402	38.96291	-77.0821
403	38.96081	-77.083
404	38.95891	-77.0839
405	38.96081	-77.0821
406	38.95891	-77.083
407	38.96261	-77.0821
408	38.96201	-77.0821
409	38.96201	-77.0803
410	38.96301	-77.0815
411	38.95891	-77.0821
412	38.96091	-77.0816
413	38.96081	-77.0805
414	38.95791	-77.0821
415	38.95891	-77.0807
416	38.95691	-77.0821
417	38.95781	-77.0805
418	38.95571	-77.0821
419	38.95681	-77.0805
420	38.95571	-77.0835
421	38.95451	-77.0852
422	38.95311	-77.0864
423	38.95321	-77.0852
424	38.95451	-77.0838
425	38.95281	-77.0864
426	38.95201	-77.0852
427	38.95091	-77.0864
428	38.95091	-77.0852
429	38.95031	-77.0862
430	38.95321	-77.0839
431	38.95111	-77.0839
432	38.95091	-77.0839
433	38.94951	-77.0852
434	38.95431	-77.0829
435	38.95331	-77.0822
436	38.95461	-77.0822
437	38.95571	-77.0805
438	38.95371	-77.0821
439	38.95451	-77.0805
440	38.95371	-77.0805
441	38.95301	-77.0822
442	38.95091	-77.0837
443	38.94961	-77.0839
444	38.95091	-77.0821
445	38.94991	-77.0822
446	38.95181	-77.0815
447	38.95071	-77.0811
448	38.94951	-77.0908
449	38.94771	-77.0908
450	38.94621	-77.0929
451	38.94691	-77.0909
452	38.94621	-77.0909
453	38.94521	-77.0909
454	38.94461	-77.091
455	38.94401	-77.093
456	38.94691	-77.0889
457	38.94611	-77.0889
458	38.94521	-77.089
459	38.94461	-77.0891
460	38.94401	-77.091
461	38.94871	-77.0908
462	38.94951	-77.0888
463	38.94861	-77.0888
464	38.94771	-77.0889
465	38.94951	-77.0864
466	38.94861	-77.0862
467	38.94771	-77.0864
468	38.94691	-77.0864
469	38.94521	-77.0865
470	38.94401	-77.089
471	38.94461	-77.0866
472	38.94311	-77.093
473	38.94261	-77.0929
474	38.94311	-77.091
475	38.94201	-77.0922
476	38.94141	-77.0909
477	38.94311	-77.089
478	38.94141	-77.0914
479	38.941075	-77.09131
480	38.94071	-77.0904
481	38.94001	-77.0917
482	38.940946	-77.091189
483	38.93911	-77.0929
484	38.93841	-77.0936
485	38.93911	-77.0921
486	38.94311	-77.0881
487	38.94231	-77.088
488	38.94311	-77.0865
489	38.94051	-77.09
490	38.94151	-77.0889
491	38.93951	-77.0862
492	38.94211	-77.0882
493	38.94011	-77.0856
494	38.94231	-77.0872
495	38.93811	-77.0868
496	38.94841	-77.0852
497	38.94771	-77.0851
498	38.94801	-77.0839
499	38.94771	-77.0839
500	38.94621	-77.0864
501	38.94691	-77.0839
502	38.94611	-77.0839
503	38.94521	-77.0839
504	38.94451	-77.0839
505	38.94401	-77.0866
506	38.94871	-77.0838
507	38.94951	-77.0822
508	38.94771	-77.0828
509	38.94951	-77.0818
510	38.94881	-77.0822
511	38.94921	-77.0807
512	38.94841	-77.0805
513	38.94771	-77.082
514	38.94621	-77.0822
515	38.94751	-77.08
516	38.94401	-77.0842
517	38.94401	-77.0827
518	38.94461	-77.0829
519	38.94461	-77.0801
520	38.94501	-77.0828
521	38.94591	-77.0793
522	38.94311	-77.0841
523	38.94041	-77.0851
524	38.93721	-77.0867
525	38.93831	-77.0856
526	38.93731	-77.0854
527	38.94311	-77.0822
528	38.94071	-77.0835
529	38.94101	-77.0832
530	38.94311	-77.0814
531	38.94231	-77.0823
532	38.94311	-77.0805
533	38.93891	-77.085075
534	38.935511	-77.1039
535	38.934711	-77.1045
536	38.934011	-77.1052
537	38.934561	-77.10465
538	38.935311	-77.1024
539	38.933811	-77.1064
540	38.932411	-77.108
541	38.933211	-77.1049
542	38.933511	-77.1042
543	38.932211	-77.1033
544	38.931311	-77.1031
545	38.93651	-77.104
546	38.935511	-77.1008
547	38.934311	-77.1044
548	38.934711	-77.1029
549	38.934111	-77.1034
550	38.934911	-77.1014
551	38.935711	-77.1001
552	38.934211	-77.1026
553	38.935511	-77.1005
554	38.935011	-77.0996
555	38.933511	-77.0999
556	38.932111	-77.1049
557	38.932211	-77.0997
558	38.930211	-77.1031
559	38.931311	-77.0997
560	38.929311	-77.1048
561	38.927111	-77.1043
562	38.927472	-77.104634
563	38.946135	-77.100639
564	38.925611	-77.1039
565	38.926111	-77.1031
566	38.926496	-77.103562
567	38.925111	-77.1036
568	38.930211	-77.1014
569	38.929011	-77.1027
570	38.929311	-77.1031
571	38.928311	-77.1036
572	38.928496	-77.103362
573	38.929711	-77.1019
574	38.929411	-77.1007
575	38.930111	-77.0999
576	38.928111	-77.1007
577	38.928411	-77.1018
578	38.928011	-77.1022
579	38.927911	-77.0993
580	38.927111	-77.1027
581	38.926811	-77.1033
582	38.926111	-77.1014
583	38.924811	-77.1016
584	38.924811	-77.1041
585	38.924211	-77.1026
586	38.925511	-77.1009
587	38.935711	-77.0963
588	38.932711	-77.0986
589	38.931311	-77.0986
590	38.933211	-77.0945
591	38.932311	-77.0975
592	38.932111	-77.0964
593	38.93671	-77.0966
594	38.93641	-77.0991
595	38.93681	-77.0934
596	38.933511	-77.0938
597	38.932511	-77.0931
598	38.927511	-77.0982
599	38.926111	-77.1001
600	38.925911	-77.0998
601	38.925211	-77.0991
602	38.926476	-77.099047
603	38.924811	-77.095
604	38.925588	-77.094711
605	38.922911	-77.1014
606	38.922711	-77.1026
607	38.922211	-77.1011
608	38.923311	-77.1004
609	38.922111	-77.0999
610	38.920511	-77.1009
611	38.919511	-77.1013
612	38.918211	-77.1005
613	38.913411	-77.0976
614	38.914245	-77.098104
615	38.924611	-77.0989
616	38.922011	-77.0997
617	38.921011	-77.0989
618	38.924971	-77.097114
619	38.920111	-77.0987
620	38.918611	-77.0999
621	38.919411	-77.1003
622	38.919911	-77.0987
623	38.920111	-77.0969
624	38.919011	-77.0986
625	38.919011	-77.0968
626	38.922611	-77.0957
627	38.922711	-77.0961
628	38.922211	-77.0945
629	38.919011	-77.0957
630	38.923611	-77.0953
631	38.924311	-77.0936
632	38.920111	-77.0944
633	38.918011	-77.0969
634	38.919011	-77.0944
635	38.920111	-77.0934
636	38.918411	-77.0944
637	38.919011	-77.0923
638	38.916811	-77.0989
639	38.916811	-77.0986
640	38.918111	-77.0982
641	38.917211	-77.0968
642	38.917111	-77.0978
643	38.916611	-77.0982
644	38.915311	-77.0974
645	38.915611	-77.0956
646	38.917911	-77.0961
647	38.916811	-77.0961
648	38.917911	-77.0945
649	38.915811	-77.0952
650	38.917011	-77.0946
651	38.918411	-77.0937
652	38.914611	-77.0975
653	38.914804	-77.097133
654	38.915311	-77.0947
655	38.914911	-77.0936
656	38.925587	-77.096715
657	38.928967	-77.09629
658	38.932311	-77.0937
659	38.933111	-77.0913
660	38.932311	-77.0913
661	38.931311	-77.0913
662	38.930111	-77.0912
663	38.931211	-77.0889
664	38.934511	-77.0891
665	38.933511	-77.0907
666	38.934311	-77.0888
667	38.934711	-77.0889
668	38.935111	-77.0885
669	38.934911	-77.0926
670	38.935311	-77.0883
671	38.934411	-77.0868
672	38.933211	-77.0888
673	38.932411	-77.089
674	38.933211	-77.0866
675	38.932311	-77.0864
676	38.930011	-77.0921
677	38.928911	-77.091
678	38.930111	-77.0888
679	38.928611	-77.0926
680	38.928611	-77.0908
681	38.927411	-77.0938
682	38.928011	-77.0938
683	38.926011	-77.0945
684	38.927111	-77.0905
685	38.924711	-77.0922
686	38.926311	-77.0904
687	38.928611	-77.0887
688	38.929911	-77.0879
689	38.928711	-77.0874
690	38.927111	-77.0888
691	38.925611	-77.0903
692	38.925211	-77.0864
693	38.924811	-77.0902
694	38.927111	-77.0877
695	38.926311	-77.0888
696	38.927111	-77.0864
697	38.936811	-77.0848
698	38.933611	-77.08
699	38.934725	-77.081672
700	38.934011	-77.0865
701	38.933211	-77.086
702	38.931311	-77.0862
703	38.932311	-77.0854
704	38.931311	-77.0849
705	38.930011	-77.0865
706	38.932929	-77.085812
707	38.928711	-77.0862
708	38.928711	-77.0852
709	38.929411	-77.0852
710	38.928611	-77.0842
711	38.927111	-77.0839
712	38.926511	-77.0864
713	38.926511	-77.0846
714	38.924111	-77.0867
715	38.930111	-77.0839
716	38.93006	-77.085225
717	38.929611	-77.0838
718	38.930111	-77.0804
719	38.928711	-77.0833
720	38.927511	-77.0827
721	38.926011	-77.0816
722	38.925911	-77.0814
723	38.924611	-77.0816
724	38.925811	-77.0797
725	38.921011	-77.0934
726	38.920111	-77.0923
727	38.922059	-77.092375
728	38.919011	-77.0889
729	38.924211	-77.0902
730	38.924511	-77.0877
731	38.923557	-77.091945
732	38.923511	-77.0883
733	38.919055	-77.086769
734	38.920111	-77.0877
735	38.916311	-77.0888
736	38.912711	-77.089
737	38.911611	-77.0883
738	38.914311	-77.0911
739	38.912611	-77.0912
740	38.915111	-77.0914
741	38.913811	-77.0895
742	38.922314	-77.082163
743	38.923311	-77.0818
744	38.922158	-77.082187
745	38.912711	-77.0862
746	38.913811	-77.0861
747	38.912399	-77.087589
748	38.921011	-77.0864
749	38.923311	-77.0806
750	38.921411	-77.082
751	38.919511	-77.0818
752	38.921411	-77.0809
753	38.919111	-77.0798
754	38.912811	-77.0853
755	38.912111	-77.0852
756	38.914511	-77.0846
757	38.913211	-77.0846
758	38.911811	-77.0864
759	38.911711	-77.0848
760	38.912911	-77.0829
761	38.912611	-77.0827
762	38.912611	-77.0816
763	38.912511	-77.079
764	38.911711	-77.0814
765	38.96191	-77.0773
766	38.96081	-77.0801
767	38.95891	-77.0804
768	38.95951	-77.0792
769	38.95821	-77.0805
770	38.95891	-77.0784
771	38.95791	-77.0774
772	38.95751	-77.0805
773	38.95741	-77.0773
774	38.95951	-77.0772
775	38.95891	-77.0772
776	38.95841	-77.0774
777	38.96091	-77.0773
778	38.96171	-77.073999
779	38.96021	-77.0773
780	38.96081	-77.074699
781	38.96011	-77.074599
782	38.95951	-77.074699
783	38.95891	-77.074599
784	38.95801	-77.077
785	38.95681	-77.0773
786	38.95751	-77.075499
787	38.95751	-77.074599
788	38.95681	-77.074699
789	38.95681	-77.08
790	38.95571	-77.0797
791	38.95461	-77.0795
792	38.95571	-77.0773
793	38.95321	-77.0805
794	38.95311	-77.0797
795	38.95461	-77.0773
796	38.95191	-77.0805
797	38.95261	-77.0799
798	38.95191	-77.08
799	38.95051	-77.0804
800	38.95041	-77.079
801	38.95051	-77.0776
802	38.95051	-77.0787
803	38.94781	-77.0786
804	38.95621	-77.0772
805	38.95531	-77.0772
806	38.95611	-77.074699
807	38.95531	-77.074599
808	38.95461	-77.074699
809	38.95031	-77.075199
810	38.95201	-77.075999
811	38.951896	-77.076303
812	38.96061	-77.073399
813	38.96001	-77.072999
814	38.95931	-77.072699
815	38.95831	-77.074699
816	38.95871	-77.072299
817	38.95801	-77.071899
818	38.95721	-77.071499
819	38.96191	-77.071299
820	38.96081	-77.070899
821	38.96191	-77.069799
822	38.96011	-77.070599
823	38.96081	-77.069199
824	38.96011	-77.068699
825	38.95951	-77.070199
826	38.96181	-77.066799
827	38.96081	-77.066299
828	38.95931	-77.068299
829	38.95881	-77.069999
830	38.95681	-77.071299
831	38.95811	-77.068599
832	38.95821	-77.070199
833	38.95881	-77.067899
834	38.95561	-77.070599
835	38.95501	-77.073099
836	38.95681	-77.071499
837	38.95451	-77.073199
838	38.95461	-77.072899
839	38.95371	-77.072299
840	38.95431	-77.071699
841	38.95221	-77.073599
842	38.95311	-77.071999
843	38.95341	-77.069799
844	38.95431	-77.069799
845	38.95221	-77.074399
846	38.95071	-77.074799
847	38.95331	-77.073999
848	38.95151	-77.073999
849	38.95101	-77.074599
850	38.95051	-77.074699
851	38.94941	-77.074699
852	38.95041	-77.071699
853	38.95151	-77.072999
854	38.95111	-77.073999
855	38.95111	-77.071499
856	38.95251	-77.071699
857	38.95281	-77.069999
858	38.95151	-77.071699
859	38.95431	-77.069399
860	38.95391	-77.069399
861	38.95341	-77.069299
862	38.95501	-77.069199
863	38.95171	-77.070099
864	38.95131	-77.069899
865	38.95171	-77.068299
866	38.95281	-77.068999
867	38.95041	-77.069899
868	38.95101	-77.067899
869	38.94671	-77.0795
870	38.94951	-77.079
871	38.94771	-77.079
872	38.94721	-77.0786
873	38.94731	-77.0776
874	38.94431	-77.0805
875	38.94391	-77.0805
876	38.94451	-77.079
877	38.94611	-77.0792
878	38.94551	-77.0792
879	38.94581	-77.079
880	38.94611	-77.0788
881	38.94551	-77.0788
882	38.94711	-77.0778
883	38.946277	-77.078634
884	38.94601	-77.0785
885	38.94451	-77.0782
886	38.94401	-77.079
887	38.94531	-77.0786
888	38.94501	-77.0774
889	38.94401	-77.0778
890	38.94811	-77.077
891	38.94791	-77.077
892	38.94771	-77.0772
893	38.94691	-77.077
894	38.94771	-77.074599
895	38.94921	-77.0761
896	38.949554	-77.075818
897	38.94951	-77.075499
898	38.94982	-77.075383
899	38.94661	-77.0783
900	38.94611	-77.0772
901	38.94691	-77.074799
902	38.94601	-77.074799
903	38.94461	-77.0774
904	38.94501	-77.074899
905	38.94451	-77.074999
906	38.94401	-77.0774
907	38.94501	-77.072699
908	38.94391	-77.075099
909	38.94451	-77.072699
910	38.94311	-77.0775
911	38.94311	-77.078922
912	38.93891	-77.0783
913	38.93931	-77.0784
914	38.93791	-77.078
915	38.943446	-77.077612
916	38.945236	-77.06459
917	38.94621	-77.065199
918	38.94211	-77.077
919	38.94311	-77.074999
920	38.94101	-77.0762
921	38.941738	-77.076729
922	38.94211	-77.074999
923	38.94391	-77.072699
924	38.94311	-77.072799
925	38.939923	-77.077914
926	38.93921	-77.075399
927	38.94211	-77.072699
928	38.936811	-77.0777
929	38.936911	-77.076
930	38.939149	-77.075866
931	38.938011	-77.074499
932	38.937452	-77.075859
933	38.937311	-77.075499
934	38.94851	-77.074599
935	38.94851	-77.072499
936	38.94771	-77.072699
937	38.94951	-77.072199
938	38.94941	-77.069899
939	38.94691	-77.072399
940	38.94771	-77.069899
941	38.94601	-77.072499
942	38.94611	-77.071699
943	38.94681	-77.069799
944	38.94501	-77.071099
945	38.94581	-77.069999
946	38.94451	-77.070399
947	38.95021	-77.067499
948	38.94861	-77.069899
949	38.94921	-77.066799
950	38.94831	-77.066399
951	38.94761	-77.066899
952	38.94441	-77.069899
953	38.94391	-77.069999
954	38.94681	-77.066999
955	38.879427	-77.019088
956	38.879912	-77.019098
957	38.94301	-77.069599
958	38.94121	-77.072699
959	38.94211	-77.069199
960	38.938011	-77.072699
961	38.94121	-77.070399
962	38.937011	-77.073999
963	38.938011	-77.071699
964	38.937011	-77.072699
965	38.938011	-77.068699
966	38.937011	-77.072399
967	38.94121	-77.069299
968	38.94011	-77.070499
969	38.940848	-77.067965
970	38.93891	-77.070799
971	38.938893	-77.069876
972	38.93891	-77.068699
973	38.93891	-77.067099
974	38.938011	-77.066699
975	38.937211	-77.068799
976	38.96121	-77.066599
977	38.95911	-77.067699
978	38.95951	-77.065799
979	38.95821	-77.066199
980	38.95621	-77.067699
981	38.95721	-77.065899
982	38.95881	-77.065399
983	38.95951	-77.064599
984	38.95801	-77.065199
985	38.95701	-77.064799
986	38.95591	-77.066899
987	38.96091	-77.063999
988	38.96081	-77.062199
989	38.866982	-77.013798
990	38.866912	-77.013798
991	38.96081	-77.060999
992	38.95721	-77.064499
993	38.95761	-77.063599
994	38.95551	-77.066199
995	38.95651	-77.063699
996	38.95951	-77.062799
997	38.866859	-77.013798
998	38.866609	-77.013798
999	38.910572	-76.986181
1000	38.910511	-76.985997
1001	38.95751	-77.062299
1002	38.95701	-77.062799
1003	38.95571	-77.067899
1004	38.95521	-77.067499
1005	38.95451	-77.067699
1006	38.95311	-77.067899
1007	38.901162	-76.948962
1008	38.900413	-76.947882
1009	38.95431	-77.065499
1010	38.95401	-77.065299
1011	38.95311	-77.065299
1012	38.95401	-77.063599
1013	38.95171	-77.065299
1014	38.95301	-77.062699
1015	38.95101	-77.065199
1016	38.95171	-77.061699
1017	38.95051	-77.065199
1018	38.95051	-77.065599
1019	38.95531	-77.063499
1020	38.95481	-77.062299
1021	38.95311	-77.062199
1022	38.95051	-77.064499
1023	38.95001	-77.062999
1024	38.95251	-77.061599
1025	38.95311	-77.060999
1026	38.96081	-77.059799
1027	38.96081	-77.058799
1028	38.880638	-77.019096
1029	38.905391	-77.062499
1030	38.905387	-77.061474
1031	38.95611	-77.058399
1032	38.96081	-77.057499
1033	38.96081	-77.056299
1034	38.95821	-77.057499
1035	38.95821	-77.058399
1036	38.95821	-77.057099
1037	38.95601	-77.061299
1038	38.95441	-77.060999
1039	38.95151	-77.060099
1040	38.95301	-77.060799
1041	38.95211	-77.060099
1042	38.95141	-77.061599
1043	38.94951	-77.061699
1044	38.95311	-77.060199
1045	38.95051	-77.060399
1046	38.95061	-77.057999
1047	38.95031	-77.057999
1048	38.95471	-77.058499
1049	38.95341	-77.056299
1050	38.95261	-77.056399
1051	38.94731	-77.065799
1052	38.94951	-77.065799
1053	38.94941	-77.064299
1054	38.94731	-77.064799
1055	38.94601	-77.068199
1056	38.94601	-77.067699
1057	38.94621	-77.067599
1058	38.94871	-77.064499
1059	38.94941	-77.062999
1060	38.94871	-77.062999
1061	38.94731	-77.064299
1062	38.94611	-77.059299
1063	38.946752	-77.061973
1064	38.94381	-77.063699
1065	38.94041	-77.067799
1066	38.94051	-77.067099
1067	38.93981	-77.070199
1068	38.94041	-77.064299
1069	38.938422	-77.066855
1070	38.938411	-77.062899
1071	38.938411	-77.065599
1072	38.937011	-77.066599
1073	38.937411	-77.064099
1074	38.937743	-77.065538
